study,subject_nr,amount_pair,delay_pair,amount_similarity,delay_similarity,itc_control_choice,itc_amount_social_info,itc_delay_social_info,amount_delay_social_info,itc_social_choice,miss_score,median_miss_score,suggestibility_level,sns_score,sns_level,overall_bnt_score,age,ethnicity,gender,control_social,amount_delay,similarity_judgment,task_social_info,social_info
1,184,7_12,47_53,1,0,0,1,0,S_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,29_36,25_30,1,1,1,0,0,D_D,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,19_24,11_17,1,0,0,1,0,S_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,42_49,19_24,1,0,0,0,0,D_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,47_54,22_27,1,1,1,0,0,D_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,12_19,4_8,0,0,0,1,1,S_S,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,23_29,13_18,0,0,1,0,0,D_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,35_41,16_21,1,1,1,1,1,S_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,22_27,42_48,1,0,0,0,1,D_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,4_8,17_24,1,1,0,1,0,S_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,16_21,5_11,1,0,0,1,0,S_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,10_15,23_29,1,0,1,1,0,S_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,12_18,4_8,1,0,0,0,1,D_S,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,13_18,29_36,1,0,0,1,1,S_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,29_35,25_30,0,1,1,0,1,D_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,5_12,10_15,1,0,1,0,1,D_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,35_42,16_21,0,1,0,0,1,D_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,24_31,13_18,0,0,1,1,1,S_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,6_13,10_15,1,0,1,1,1,S_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,6_12,10_15,0,0,1,1,0,S_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,5_11,10_15,0,0,0,0,0,D_D,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,19_24,12_18,1,1,1,0,0,D_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,36_42,16_21,0,1,1,1,0,S_D,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,4_8,17_23,1,0,0,1,1,S_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,10_15,24_31,1,0,0,0,0,D_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,36_43,16_21,1,1,1,0,0,D_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,4_8,18_25,1,0,0,0,1,D_S,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,7_12,48_54,1,0,0,0,0,D_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,48_55,22_27,1,1,1,0,1,D_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,17_24,7_12,1,1,1,1,1,S_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,19_24,11_18,1,1,1,1,1,S_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,16_21,6_13,1,0,0,1,1,S_S,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,17_23,7_12,1,1,0,0,1,D_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,4_8,18_24,1,1,0,0,0,D_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,16_21,6_12,1,0,1,0,1,D_S,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,48_54,22_27,1,1,0,1,1,S_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,13_18,29_35,1,0,0,0,1,D_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,11_18,4_8,0,0,0,1,0,S_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,22_27,41_48,1,1,1,1,1,S_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,42_48,19_24,1,0,1,0,1,D_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,30_36,25_30,1,1,1,1,1,S_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,41_47,19_24,1,0,1,1,0,S_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,25_30,35_41,1,0,1,1,0,S_D,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,16_21,5_12,1,0,0,0,0,D_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,22_27,42_49,1,1,0,1,0,S_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,22_27,41_47,1,1,0,0,0,D_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,25_30,36_43,1,0,0,1,1,S_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,24_30,13_18,0,0,1,0,1,D_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,18_24,7_12,1,1,1,1,0,S_D,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,25_30,35_42,1,0,0,0,0,D_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,7_12,48_55,1,1,1,1,1,S_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,13_18,30_37,1,0,0,1,0,S_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,7_12,47_54,1,0,1,0,1,D_S,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,13_18,30_36,1,0,0,0,0,D_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,18_25,7_12,1,1,1,0,0,D_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,25_30,36_42,1,1,0,0,1,D_S,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,11_17,4_8,0,0,0,0,0,D_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,19_24,12_19,1,0,1,0,1,D_S,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,30_37,25_30,1,1,1,1,0,S_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,41_48,19_24,1,0,0,1,1,S_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,23_30,13_18,1,0,1,1,0,S_D,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,47_53,22_27,1,1,1,1,0,S_D,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,10_15,24_30,1,1,1,0,1,D_S,1,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,184,10_15,23_30,1,1,1,1,1,S_S,0,46,50,Low,4,High,0.25,19,White,female,NA,NA,NA,NA,NA
1,186,13_18,30_37,1,0,1,1,0,S_D,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,22_27,42_49,1,1,0,1,0,S_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,30_37,25_30,1,1,1,1,0,S_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,16_21,6_13,1,0,0,1,1,S_S,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,4_8,17_24,0,0,1,1,0,S_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,24_31,13_18,0,1,1,1,1,S_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,47_54,22_27,1,1,1,0,0,D_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,19_24,11_17,0,0,1,1,0,S_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,25_30,36_42,1,1,0,0,1,D_S,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,41_47,19_24,1,0,0,1,0,S_D,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,25_30,35_41,1,1,0,1,0,S_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,29_35,25_30,0,1,1,0,1,D_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,11_18,4_8,0,0,0,1,0,S_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,25_30,36_43,1,1,0,1,1,S_S,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,13_18,29_36,1,1,1,1,1,S_S,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,12_18,4_8,0,0,0,0,1,D_S,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,6_12,10_15,0,1,1,1,0,S_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,4_8,17_23,0,1,1,1,1,S_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,42_48,19_24,0,0,0,0,1,D_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,41_48,19_24,1,0,1,1,1,S_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,48_54,22_27,1,1,1,1,1,S_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,10_15,24_30,0,1,0,0,1,D_S,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,36_43,16_21,1,1,1,0,0,D_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,19_24,12_19,0,0,0,0,1,D_S,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,18_24,7_12,1,1,1,1,0,S_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,13_18,30_36,1,1,1,0,0,D_D,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,7_12,47_53,1,1,1,1,0,S_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,10_15,24_31,0,1,1,0,0,D_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,10_15,23_29,0,0,1,1,0,S_D,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,16_21,5_12,1,0,0,0,0,D_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,17_23,7_12,1,1,0,0,1,D_S,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,10_15,23_30,0,0,0,1,1,S_S,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,29_36,25_30,0,1,1,0,0,D_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,22_27,41_48,1,1,0,1,1,S_S,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,5_11,10_15,0,1,1,0,0,D_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,25_30,35_42,1,1,0,0,0,D_D,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,17_24,7_12,1,1,1,1,1,S_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,22_27,41_47,1,1,0,0,0,D_D,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,48_55,22_27,1,1,1,0,1,D_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,11_17,4_8,0,0,0,0,0,D_D,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,16_21,5_11,1,0,0,1,0,S_D,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,13_18,29_35,1,0,0,0,1,D_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,4_8,18_24,0,0,1,0,0,D_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,23_29,13_18,1,1,1,0,0,D_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,7_12,48_55,1,1,1,1,1,S_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,35_42,16_21,1,1,0,0,1,D_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,24_30,13_18,0,1,1,0,1,D_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,22_27,42_48,1,1,0,0,1,D_S,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,5_12,10_15,0,1,1,0,1,D_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,35_41,16_21,0,1,1,1,1,S_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,12_19,4_8,0,0,1,1,1,S_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,7_12,47_54,1,1,1,0,1,D_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,23_30,13_18,0,1,1,1,0,S_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,30_36,25_30,1,1,1,1,1,S_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,42_49,19_24,0,0,1,0,0,D_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,19_24,12_18,0,1,1,0,0,D_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,47_53,22_27,1,1,0,1,0,S_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,4_8,18_25,0,1,1,0,1,D_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,19_24,11_18,0,0,0,1,1,S_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,18_25,7_12,0,1,1,0,0,D_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,6_13,10_15,0,1,1,1,1,S_S,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,7_12,48_54,1,0,1,0,0,D_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,16_21,6_12,1,1,0,0,1,D_S,0,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,186,36_42,16_21,1,1,1,1,0,S_D,1,38,50,Low,4.75,High,0.5,18,White,male,NA,NA,NA,NA,NA
1,188,42_48,19_24,1,1,0,0,1,D_S,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,30_36,25_30,1,1,0,1,1,S_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,22_27,42_48,1,1,0,0,1,D_S,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,29_35,25_30,1,1,1,0,1,D_S,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,5_12,10_15,1,0,1,0,1,D_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,22_27,42_49,1,1,1,1,0,S_D,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,6_13,10_15,1,0,1,1,1,S_S,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,7_12,47_53,1,1,1,1,0,S_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,35_42,16_21,1,0,0,0,1,D_S,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,10_15,23_30,1,1,0,1,1,S_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,16_21,6_13,1,0,0,1,1,S_S,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,24_31,13_18,1,0,1,1,1,S_S,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,35_41,16_21,1,0,1,1,1,S_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,16_21,5_12,1,0,0,0,0,D_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,30_37,25_30,1,1,1,1,0,S_D,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,6_12,10_15,1,0,1,1,0,S_D,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,12_18,4_8,1,0,1,0,1,D_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,16_21,6_12,1,0,1,0,1,D_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,25_30,36_42,1,1,0,0,1,D_S,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,4_8,18_24,1,1,0,0,0,D_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,47_53,22_27,1,0,0,1,0,S_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,19_24,11_18,1,1,0,1,1,S_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,36_42,16_21,1,0,0,1,0,S_D,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,23_30,13_18,1,0,1,1,0,S_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,47_54,22_27,1,0,1,0,0,D_D,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,22_27,41_47,1,1,0,0,0,D_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,4_8,18_25,1,1,0,0,1,D_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,18_25,7_12,1,0,0,0,0,D_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,13_18,30_37,1,1,0,1,0,S_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,25_30,35_41,1,1,0,1,0,S_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,22_27,41_48,1,1,0,1,1,S_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,25_30,35_42,1,1,0,0,0,D_D,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,11_17,4_8,1,0,0,0,0,D_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,42_49,19_24,1,1,1,0,0,D_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,10_15,24_31,1,0,0,0,0,D_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,12_19,4_8,1,0,0,1,1,S_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,17_23,7_12,1,0,0,0,1,D_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,25_30,36_43,1,1,0,1,1,S_S,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,7_12,47_54,1,1,0,0,1,D_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,19_24,12_18,1,1,1,0,0,D_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,48_55,22_27,1,0,1,0,1,D_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,19_24,12_19,1,0,1,0,1,D_S,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,7_12,48_55,1,1,1,1,1,S_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,36_43,16_21,1,0,1,0,0,D_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,10_15,24_30,1,1,0,0,1,D_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,13_18,29_36,1,1,0,1,1,S_S,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,4_8,17_24,1,1,1,1,0,S_D,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,5_11,10_15,0,0,1,0,0,D_D,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,29_36,25_30,1,1,1,0,0,D_D,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,4_8,17_23,1,1,0,1,1,S_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,16_21,5_11,1,0,0,1,0,S_D,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,10_15,23_29,1,1,1,1,0,S_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,13_18,29_35,1,1,1,0,1,D_S,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,23_29,13_18,1,0,0,0,0,D_D,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,48_54,22_27,1,0,1,1,1,S_S,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,13_18,30_36,1,1,1,0,0,D_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,7_12,48_54,1,1,0,0,0,D_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,19_24,11_17,1,0,1,1,0,S_D,1,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,17_24,7_12,1,0,0,1,1,S_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,18_24,7_12,1,0,0,1,0,S_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,24_30,13_18,1,0,1,0,1,D_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,41_48,19_24,1,1,1,1,1,S_S,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,41_47,19_24,1,1,1,1,0,S_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,188,11_18,4_8,1,0,0,1,0,S_D,0,51,50,High,4.625,High,0.5,18,White,female,NA,NA,NA,NA,NA
1,191,16_21,6_13,1,0,1,1,1,S_S,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,16_21,5_12,1,0,1,0,0,D_D,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,19_24,11_18,1,0,0,1,1,S_S,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,29_35,25_30,1,1,1,0,1,D_S,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,10_15,24_30,1,0,0,0,1,D_S,1,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,4_8,17_23,0,0,0,1,1,S_S,1,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,11_18,4_8,0,0,1,1,0,S_D,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,22_27,42_48,1,1,0,0,1,D_S,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,47_54,22_27,1,1,1,0,0,D_D,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,19_24,12_19,1,0,0,0,1,D_S,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,7_12,48_55,0,1,1,1,1,S_S,1,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,25_30,35_41,1,1,1,1,0,S_D,1,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,35_42,16_21,1,1,1,0,1,D_S,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,19_24,11_17,1,1,0,1,0,S_D,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,18_24,7_12,0,0,0,1,0,S_D,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,17_23,7_12,0,0,1,0,1,D_S,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,48_55,22_27,0,1,1,0,1,D_S,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,25_30,35_42,1,1,1,0,0,D_D,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,42_48,19_24,1,1,1,0,1,D_S,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
1,191,23_29,13_18,0,0,1,0,0,D_D,0,55,50,High,4.625,High,0.25,21,White,male,NA,NA,NA,NA,NA
